time,AUV5_GJQ_Error,AUV6_GJQ_Error,AUV7_GJQ_Error,AUV8_GJQ_Error,AUV9_GJQ_Error
249.3,0.008159351,0.010337796,0.00822241,0.009650773,0.008266615
249.4,0.008011431,0.010272842,0.008086994,0.010776917,0.009410968
249.5,0.008166828,0.010492514,0.008244446,0.010790568,0.009015247
249.6,0.007732426,0.010306704,0.007809962,0.010329272,0.008610183
249.7,0.007313801,0.010534035,0.007382547,0.009845967,0.008196136
249.8,0.00692092,0.010221951,0.006978875,0.009372823,0.007803236
249.9,0.006570242,0.009749722,0.006652262,0.009054396,0.007556744
250,0.006252937,0.00934253,0.006351105,0.008726977,0.007318004
250.1,0.005970067,0.009006382,0.006075006,0.008386478,0.007084212
250.2,0.005726256,0.008749158,0.005827053,0.008030888,0.006855466
250.3,0.005530272,0.008580286,0.005614518,0.007660699,0.006635283
250.4,0.005400467,0.008377761,0.005481107,0.007380193,0.006511533
250.5,0.005346141,0.008071382,0.005450383,0.007252267,0.006531175
250.6,0.005354178,0.007859563,0.00546941,0.007125767,0.006569228
250.7,0.005420646,0.007747508,0.005534093,0.006997932,0.00662238
250.8,0.005543954,0.007739926,0.005643365,0.006869098,0.006690691
250.9,0.005724889,0.00784038,0.005799104,0.006742989,0.006777467
251,0.005973319,0.007817963,0.006052421,0.00680759,0.007011808
251.1,0.00627596,0.007785852,0.00636832,0.006972009,0.007321627
251.2,0.006616199,0.007860893,0.006710605,0.007136994,0.007635348
251.3,0.006986519,0.00803833,0.007073443,0.007300562,0.007950725
251.4,0.007143851,0.008100478,0.007217651,0.007226915,0.008653757
251.5,0.006912104,0.007882663,0.006967676,0.006712713,0.008102627
251.6,0.006739972,0.007443481,0.007644412,0.006432429,0.007688334
251.7,0.007128733,0.00705973,0.007212031,0.006178247,0.007288892
251.8,0.006698913,0.006777582,0.00679179,0.005917166,0.00688349
251.9,0.006291282,0.006608798,0.006384769,0.005646738,0.006469708
252,0.005912855,0.006564317,0.00599605,0.005368211,0.006048189
252.1,0.005578222,0.006584678,0.005648258,0.005145181,0.005660613
252.2,0.005309519,0.006382198,0.005408897,0.005235507,0.005482865
252.3,0.005098737,0.006311539,0.005216782,0.005334992,0.005327722
252.4,0.00494816,0.006373119,0.005072289,0.005438473,0.005192331
252.5,0.004839345,0.006545429,0.004956086,0.005524653,0.005055248
252.6,0.004740007,0.006795532,0.004835751,0.005564362,0.004882206
252.7,0.004676523,0.006961467,0.004768484,0.005712137,0.004803612
252.8,0.004654022,0.006986339,0.0047723,0.006010211,0.004868191
252.9,0.004655932,0.007097958,0.004786703,0.006263101,0.004911541
253,0.004677634,0.007289402,0.004807131,0.00647278,0.004929862
253.1,0.004719127,0.00755478,0.004833774,0.006643532,0.004923691
253.2,0.004784928,0.007889688,0.004871469,0.006781842,0.004897848
253.3,0.004891772,0.008058059,0.004987256,0.007074831,0.005038585
253.4,0.005029515,0.008192416,0.00514322,0.008772846,0.007033978
253.5,0.005645908,0.008689688,0.005754984,0.009025947,0.006808187
253.6,0.005351561,0.008665238,0.005462885,0.008691193,0.006555914
253.7,0.00505958,0.009102602,0.005161111,0.008317734,0.006275122
253.8,0.004776702,0.008937782,0.004854056,0.007903886,0.005966824
253.9,0.004526383,0.008542842,0.004636399,0.007676489,0.005845122
254,0.004293638,0.008185786,0.004429835,0.00743342,0.005720368
254.1,0.004072567,0.007888964,0.00422225,0.007153153,0.005572634
254.2,0.003862726,0.007658154,0.004011125,0.00682972,0.005398278
254.3,0.003669685,0.007501238,0.003799387,0.006458704,0.005197189
254.4,0.003510776,0.007344511,0.003623213,0.006104048,0.005030433
254.5,0.003408115,0.006969818,0.003562352,0.005948389,0.005051704
254.6,0.003339532,0.006667928,0.003517659,0.005756373,0.005054967
254.7,0.003299224,0.00644502,0.003482245,0.005519468,0.005035061
254.8,0.003287217,0.006308947,0.003455429,0.005230936,0.004991036
254.9,0.003309716,0.006268489,0.003443079,0.004885619,0.0049262
255,0.003387027,0.006125326,0.003513711,0.004664563,0.004969494
255.1,0.003517754,0.005834162,0.003672569,0.004618304,0.005138873
255.2,0.003675651,0.005638065,0.00383873,0.004529156,0.00528433
255.3,0.003852195,0.005543526,0.004006295,0.00438995,0.005404092
255.4,0.004045651,0.005556254,0.004175778,0.004196382,0.006344596
255.5,0.004259752,0.005680063,0.004352865,0.003946961,0.006010375
255.6,0.004510771,0.005553386,0.005769886,0.003997117,0.005814567
255.7,0.00546588,0.005408813,0.005570005,0.004123788,0.005659594
255.8,0.005256068,0.005375112,0.005371516,0.004199571,0.005481336
255.9,0.005056753,0.005451823,0.005171919,0.004223942,0.005274822
256,0.004871097,0.005636062,0.004972913,0.004199963,0.005038385
256.1,0.004707783,0.00591374,0.004783044,0.004143402,0.004779685
256.2,0.004589104,0.00583345,0.004697958,0.004473736,0.004769377
256.3,0.004497819,0.005861739,0.004627219,0.004744992,0.004742659
256.4,0.004428774,0.005992015,0.004564849,0.004960739,0.004692787
256.5,0.004381321,0.006216679,0.004509544,0.00512653,0.004617394
256.6,0.004359707,0.006528361,0.004465024,0.005250042,0.004518616
256.7,0.004377201,0.00679826,0.004468735,0.00544342,0.004490578
256.8,0.004442312,0.006872189,0.004561301,0.005829562,0.004650358
256.9,0.004534809,0.007035223,0.004665896,0.00616221,0.004786723
257,0.0046479,0.007278088,0.004776711,0.006445922,0.004896729
257.1,0.004779899,0.007592991,0.004893102,0.006686765,0.004981902
257.2,0.004933714,0.007974142,0.005019032,0.006892403,0.005047825
257.3,0.005121883,0.008228779,0.00520736,0.007215427,0.00524281
257.4,0.005338517,0.008407982,0.00544141,0.008940602,0.007247044
257.5,0.006000795,0.008939813,0.006100661,0.009242821,0.0070969
257.6,0.00580757,0.008964154,0.005908369,0.008972921,0.006927548
257.7,0.005627208,0.009434634,0.005717685,0.008671549,0.006738332
257.8,0.005466162,0.009324469,0.00553389,0.008338683,0.006531857
257.9,0.005342553,0.009022562,0.005431739,0.008170243,0.006485409
258,0.005246372,0.008739846,0.005354991,0.008010363,0.006456601
258.1,0.005171014,0.008520452,0.005287203,0.00782252,0.006412346
258.2,0.005115231,0.008368039,0.005226601,0.007603179,0.00635057
258.3,0.005082003,0.00828774,0.005175728,0.007351132,0.006272644
258.4,0.005080225,0.008238326,0.005153095,0.007103996,0.006212669
258.5,0.005123116,0.007974117,0.005222414,0.007055545,0.006323671
258.6,0.005192906,0.00778378,0.005305483,0.006982564,0.006421248
258.7,0.005283325,0.00766923,0.005396569,0.006880273,0.006501773
258.8,0.005392493,0.007633291,0.005494447,0.006746662,0.006565176
258.9,0.005522633,0.007679468,0.005602048,0.006582618,0.006614735
259,0.005683552,0.007659067,0.005756523,0.006511246,0.006737445
259.1,0.005875342,0.007512863,0.005966555,0.006581207,0.006959967
259.2,0.006083092,0.007449472,0.00618081,0.006623798,0.007164227
259.3,0.006301904,0.007468203,0.006395591,0.006636389,0.007348898
259.4,0.006530981,0.007568723,0.006611159,0.006619458,0.008153876
259.5,0.006772978,0.007751085,0.006831103,0.006576583,0.00798839
259.6,0.007037773,0.007765622,0.007901839,0.006707132,0.00792915
259.7,0.007781455,0.007757514,0.007852938,0.006893968,0.007911981
259.8,0.007734926,0.007830262,0.007812063,0.007050101,0.007883787
259.9,0.007702971,0.00797987,0.007777502,0.00717554,0.007842624
260,0.007686906,0.008203199,0.007750465,0.007273071,0.007789404
260.1,0.007690957,0.008498174,0.007735132,0.007348119,0.007727983
260.2,0.007726219,0.008538368,0.007789413,0.007648541,0.007828056
260.3,0.007781348,0.008654635,0.007855049,0.007918038,0.007919327
260.4,0.007736844,0.008738373,0.007813829,0.008045086,0.00788522
260.5,0.00767251,0.008861035,0.007744814,0.00811352,0.007804238
260.6,0.007624381,0.009051793,0.00768351,0.008158954,0.007711022
260.7,0.007599639,0.009225588,0.007650237,0.008248591,0.00765708
260.8,0.007603593,0.009252314,0.007671258,0.008478191,0.007718705
260.9,0.007626254,0.009348127,0.007702472,0.008682368,0.00777046
261,0.00766434,0.009508431,0.007740671,0.00886018,0.007809481
261.1,0.00768242,0.009702143,0.007750858,0.008983062,0.007801288
261.2,0.007614448,0.009876192,0.007667409,0.008997164,0.007680103
261.3,0.007572047,0.009951135,0.007628379,0.009112322,0.007648467
261.4,0.007553857,0.009973891,0.007625065,0.010409465,0.00899915
261.5,0.007876332,0.010304687,0.007950774,0.010550287,0.008734432
261.6,0.007565008,0.010203689,0.007640525,0.010190932,0.00844877
261.7,0.007256097,0.010501266,0.007324074,0.009798392,0.008140692
261.8,0.006954099,0.010282448,0.007004724,0.009371595,0.007811263
261.9,0.006671744,0.009878768,0.006741361,0.009087875,0.007611692
262,0.006402001,0.009491522,0.006488939,0.00880208,0.007419204
262.1,0.0061402,0.009156142,0.006235577,0.008484373,0.007208543
262.2,0.005885663,0.008877359,0.005979444,0.008129756,0.006976597
262.3,0.005641655,0.008662128,0.005722414,0.007734811,0.006723073
262.4,0.005417766,0.008459764,0.005484374,0.007342669,0.006486492
262.5,0.005226796,0.008053261,0.005321834,0.00712269,0.006401404
262.6,0.005057504,0.007709635,0.005170097,0.006871686,0.006304109
262.7,0.004906755,0.007434058,0.005024887,0.006582099,0.006189765
262.8,0.004775609,0.007233856,0.004886108,0.006248031,0.006056857
262.9,0.004669954,0.007118175,0.004758476,0.005865251,0.005907476
263,0.004604804,0.006911763,0.004691741,0.005582816,0.005848466
263.1,0.004583276,0.006572331,0.004696048,0.005443753,0.005900323
263.2,0.004592215,0.006316886,0.004716541,0.005268621,0.005938975
263.3,0.004627238,0.006152732,0.00474891,0.005049811,0.00596141
263.4,0.004688533,0.006087859,0.00479367,0.004782087,0.006754406
263.5,0.00478068,0.006129786,0.004855983,0.004462629,0.006369898
263.6,0.004916636,0.005922075,0.00608823,0.004421818,0.006120593
263.7,0.005731613,0.005715988,0.00582619,0.004439308,0.005900579
263.8,0.005458931,0.005616891,0.005564666,0.004417034,0.005657815
263.9,0.005195569,0.005628222,0.005301374,0.00435151,0.005386904
264,0.004945163,0.005751176,0.005038144,0.00424323,0.005085435
264.1,0.004717638,0.005946676,0.004788804,0.004132331,0.004776023
264.2,0.004530617,0.005818598,0.004635919,0.004388356,0.004696682
264.3,0.00437261,0.00580321,0.004499583,0.004597731,0.00460417
264.4,0.004240116,0.005896549,0.004374807,0.004760602,0.004491307
264.5,0.004134263,0.006092727,0.004261322,0.0048805,0.004355253
264.6,0.004061484,0.006385034,0.004164289,0.004964094,0.004197952
264.7,0.004037196,0.00660646,0.004131816,0.005156573,0.004144859
264.8,0.004066967,0.00666448,0.004190835,0.00552748,0.00427408
264.9,0.004134022,0.006819048,0.0042703,0.005848198,0.004385484
265,0.004231502,0.007060781,0.00436416,0.006123093,0.004475587
265.1,0.004357729,0.007381338,0.004471863,0.006358358,0.004546
265.2,0.004515767,0.007774153,0.004597813,0.006562025,0.004603
265.3,0.00471655,0.007997134,0.004806214,0.006923331,0.004837435
265.4,0.004949453,0.008187907,0.005055872,0.008701413,0.006954602
265.5,0.005661061,0.008742685,0.005761577,0.009009591,0.006797025
265.6,0.005465212,0.008780859,0.005565301,0.008733728,0.006623518
265.7,0.005289349,0.009277179,0.005376765,0.008428982,0.006434144
265.8,0.005141724,0.009186183,0.005202935,0.008096023,0.006232561
265.9,0.005038658,0.008858697,0.005130352,0.007966106,0.006229705
266,0.004969205,0.008598096,0.005079086,0.007816834,0.006220591
266.1,0.004928604,0.008406976,0.005043748,0.007643086,0.006200275
266.2,0.004916079,0.008289264,0.005023214,0.007442161,0.006167457
266.3,0.004935053,0.008250024,0.005020818,0.00721398,0.00612452
266.4,0.004994993,0.008192104,0.005067847,0.007038928,0.006139697
266.5,0.005100215,0.007976425,0.005196647,0.007026999,0.006295898
266.6,0.005235781,0.007841006,0.005342154,0.006994737,0.006441085
266.7,0.005395085,0.007787041,0.005498802,0.006938497,0.006572439
266.8,0.005576064,0.007816202,0.005665638,0.006857664,0.00669075
266.9,0.005780663,0.007930476,0.005845728,0.00675476,0.006800082
267,0.006016866,0.007912728,0.006085321,0.006801856,0.007019373
267.1,0.006278467,0.007847965,0.006361435,0.0069324,0.007296175
267.2,0.006554611,0.007867887,0.006641104,0.00703951,0.007555908
267.3,0.00684118,0.00796984,0.006921568,0.007121978,0.00779821
267.4,0.007137906,0.008151613,0.007203711,0.007181631,0.008626078
267.5,0.007447634,0.008411627,0.007491382,0.00722322,0.008540705
267.6,0.007777419,0.008444193,0.008566902,0.007477828,0.008591368
267.7,0.008398362,0.008391973,0.008462655,0.007572595,0.008512766
267.8,0.008249648,0.008368557,0.008318266,0.007591218,0.008376774
267.9,0.008116087,0.008422413,0.008181253,0.007587825,0.008229889
268,0.008000223,0.008553753,0.008053766,0.007564274,0.008073284
268.1,0.00790851,0.008685462,0.007952875,0.007582696,0.007949263
268.2,0.007741509,0.008556195,0.007804026,0.007661228,0.00784128
268.3,0.007472883,0.008397216,0.007546943,0.007602248,0.00760754
268.4,0.00721438,0.008313558,0.007291946,0.007520653,0.007356728
268.5,0.006966898,0.008307308,0.007039036,0.007415481,0.007086807
268.6,0.006734861,0.008381221,0.006791628,0.007288674,0.006798677
268.7,0.006528688,0.008356923,0.006588888,0.007279892,0.006600102
268.8,0.006350052,0.008260668,0.00642969,0.007369595,0.006483313
268.9,0.006192876,0.008244722,0.006282503,0.007438421,0.006356252
269,0.006055941,0.008307442,0.006145343,0.007484605,0.006215475
269.1,0.005941608,0.008447755,0.006019843,0.007509325,0.006060964
269.2,0.005856141,0.008665229,0.005911639,0.007516637,0.005896544
269.3,0.005811625,0.008675553,0.005886975,0.007719895,0.005918072
269.4,0.005800861,0.008726905,0.005892307,0.009213561,0.007585169
269.5,0.006232638,0.009131303,0.006322592,0.00937439,0.007275585
269.6,0.005860204,0.009050434,0.005950106,0.008974679,0.006942713
269.7,0.005492241,0.009421992,0.005570558,0.008538897,0.006584998
269.8,0.005137757,0.009166431,0.005202936,0.008105811,0.00624037
269.9,0.004808436,0.008722263,0.004906137,0.007827732,0.006049689
270,0.004496229,0.008337286,0.004616556,0.007522552,0.005847483
270.1,0.00419875,0.008016781,0.004329626,0.007183192,0.005627881
270.2,0.003918629,0.007768369,0.004045209,0.006804121,0.005388229
270.3,0.003665422,0.007601807,0.003769289,0.006381459,0.005129691
270.4,0.003460846,0.007337203,0.003570581,0.006063175,0.004985353
270.5,0.003314078,0.006963467,0.003462556,0.005866372,0.004965289
270.6,0.003216599,0.00667163,0.003385191,0.005639135,0.004937547
270.7,0.003167057,0.006469895,0.003335014,0.005374128,0.004898182
270.8,0.003169134,0.006367545,0.003314631,0.005066321,0.004847845
270.9,0.003231338,0.006373735,0.003332932,0.004713219,0.004791987
271,0.003368301,0.006125497,0.003493331,0.00464241,0.004951176
271.1,0.003560481,0.005901169,0.003705245,0.004618582,0.005148068
271.2,0.003789187,0.00578646,0.00393394,0.004564583,0.005329872
271.3,0.004045441,0.005785941,0.004173953,0.004476798,0.005496028
271.4,0.004327109,0.005901668,0.00442614,0.004355921,0.006474784
271.5,0.00463791,0.006067674,0.004707594,0.004266916,0.006243297
271.6,0.004981307,0.005950144,0.00614374,0.004514723,0.006183329
271.7,0.005959559,0.005949749,0.006049924,0.004725882,0.00612006
271.8,0.005879178,0.006062042,0.005972878,0.004899593,0.006048904
271.9,0.005826734,0.006280364,0.005912602,0.005038957,0.005968926
272,0.005806318,0.006597131,0.005872908,0.005150525,0.005883058
272.1,0.005827207,0.006815864,0.005891508,0.00539932,0.005896729
272.2,0.005889923,0.006913599,0.005973668,0.005793143,0.006026547
272.3,0.005984282,0.007108692,0.006075963,0.006142411,0.006149774
272.4,0.006105593,0.007390774,0.006194216,0.006451308,0.006263653
272.5,0.006252856,0.007750815,0.006328094,0.006725925,0.006369243
272.6,0.006428456,0.008181803,0.006480765,0.006974159,0.006471092
272.7,0.006638995,0.008418734,0.006702136,0.007396406,0.006722522
272.8,0.006876405,0.008661082,0.006951711,0.007835051,0.007005358
272.9,0.007132303,0.0089743,0.00720987,0.008235321,0.007273295
273,0.007403119,0.00934996,0.007474085,0.00860115,0.007526298
273.1,0.007688709,0.009781997,0.007745158,0.008938001,0.007767242
273.2,0.00799207,0.010238939,0.008031477,0.009272149,0.008017147
273.3,0.008115127,0.010347197,0.008171439,0.009583905,0.00819906
273.4,0.008221024,0.010490444,0.008286145,0.010901957,0.009565001
273.5,0.008460638,0.010784712,0.008525688,0.010977086,0.009251379
273.6,0.008057451,0.010626479,0.008119705,0.010528922,0.008865472
273.7,0.007657556,0.010859011,0.007708407,0.010048413,0.00845858
273.8,0.007268311,0.010487724,0.00731854,0.009613678,0.008097705
273.9,0.006892983,0.010012432,0.006963504,0.009262971,0.007815748
274,0.006525927,0.009586627,0.006609199,0.008885221,0.007520339
274.1,0.006165294,0.009214948,0.006252472,0.008474392,0.007206978
274.2,0.005812759,0.008904487,0.005893352,0.008025751,0.006873614
274.3,0.005474646,0.008664837,0.00553608,0.007535999,0.006521171
274.4,0.005164494,0.008255727,0.005243163,0.00718938,0.006301434
274.5,0.004882105,0.007824147,0.00498567,0.006880643,0.006128569
274.6,0.004623656,0.007460998,0.004740829,0.0065387,0.005946237
274.7,0.004390415,0.007174867,0.00450782,0.006155908,0.005751278
274.8,0.004189052,0.006976711,0.004290967,0.005725872,0.005544212
274.9,0.004033078,0.006845881,0.00410849,0.005270669,0.005348648
275,0.003939682,0.006429337,0.004052749,0.005094242,0.005370738
275.1,0.003899761,0.006103038,0.004034058,0.004891751,0.00539259
275.2,0.003907598,0.005877134,0.004045829,0.004653623,0.005408894
275.3,0.003961526,0.005762491,0.004086457,0.004372787,0.005418685
275.4,0.004064091,0.005768837,0.004159375,0.004044749,0.006279624
275.5,0.004222868,0.00571649,0.004306073,0.003848963,0.00595811
275.6,0.004434873,0.005482289,0.005711919,0.003919622,0.005759826
275.7,0.005377806,0.005372039,0.005477142,0.003962883,0.005553021
275.8,0.0051525,0.005389408,0.005255378,0.003974299,0.005332726
275.9,0.004955256,0.005533568,0.005048749,0.003954663,0.005097592
276,0.004794829,0.005799433,0.004864394,0.003909988,0.004850683
276.1,0.00468619,0.005836684,0.004771137,0.004171368,0.004790021
276.2,0.004628038,0.005864668,0.004735912,0.004513231,0.004806568
276.3,0.004613365,0.006011387,0.004729918,0.004808229,0.004820231
276.4,0.004639632,0.006266322,0.00475038,0.00506185,0.004828196
276.5,0.004708192,0.006618429,0.00479896,0.005281876,0.004832477
276.6,0.004824186,0.007041673,0.004884656,0.005491415,0.004850159
276.7,0.004993442,0.007171804,0.005080816,0.005979133,0.005116516
276.8,0.005201439,0.007399471,0.005300981,0.006417009,0.005372048
276.9,0.005438329,0.007712231,0.005536979,0.006810337,0.005612991
277,0.00569943,0.008099475,0.005785809,0.007165598,0.005840095
277.1,0.005984439,0.008553094,0.006048721,0.007490498,0.006057749
277.2,0.006297317,0.008947357,0.006352881,0.007880676,0.006348209
277.3,0.006636216,0.00921707,0.00670774,0.008379594,0.006747963
277.4,0.006990241,0.009555289,0.00706693,0.010007289,0.008530992
277.5,0.007686661,0.01020093,0.007756189,0.010384892,0.008543095
277.6,0.007726969,0.010403049,0.00778765,0.010262595,0.008553229
277.7,0.007795942,0.010993012,0.007839513,0.010130144,0.008564285
277.8,0.00789929,0.010914947,0.007948935,0.010112253,0.008679085
277.9,0.007872859,0.010703441,0.007935905,0.010018316,0.008696016
278,0.007736998,0.010454492,0.007806393,0.00980543,0.008589386
278.1,0.007624068,0.010267635,0.007691494,0.009575335,0.008478626
278.2,0.007361549,0.010018085,0.007419646,0.009187111,0.008207553
278.3,0.006998404,0.009742362,0.007039111,0.008676632,0.007821499
278.4,0.006657202,0.009242202,0.006722048,0.008340991,0.007584181
278.5,0.006334355,0.008797564,0.006415595,0.007981232,0.007341348
278.6,0.006027838,0.008413689,0.006116447,0.007589976,0.007088204
278.7,0.0057391,0.008098393,0.005824578,0.007161129,0.00682262
278.8,0.005473991,0.007862046,0.005544134,0.006689943,0.006545618
278.9,0.005244286,0.007590292,0.005308358,0.006270616,0.006328938
279,0.005057968,0.00715443,0.005149141,0.006012062,0.006244839
279.1,0.004910378,0.00679828,0.005016867,0.005726438,0.006160797
279.2,0.004800417,0.006531456,0.004909148,0.005405312,0.006073125
279.3,0.004730895,0.006365339,0.00482781,0.005042078,0.005981808
279.4,0.00470874,0.00631172,0.00477926,0.004632049,0.006685902
279.5,0.004744811,0.006068256,0.004826047,0.004452722,0.006356849
279.6,0.004834371,0.005788213,0.006030042,0.004384584,0.006081793
279.7,0.005627074,0.005623803,0.005721805,0.00429325,0.005793823
279.8,0.005325598,0.005582586,0.005421621,0.004173643,0.005488202
279.9,0.005047982,0.005668742,0.005132547,0.00402534,0.005163431
280,0.004804977,0.005882067,0.004863099,0.003853266,0.004822221
280.1,0.00458861,0.005729082,0.00467993,0.004087251,0.004710102
280.2,0.004417082,0.005694595,0.004530792,0.004300808,0.004606495
280.3,0.004288332,0.005785111,0.004410257,0.004481837,0.004499448
280.4,0.004204285,0.005993564,0.004318769,0.004632331,0.004386787
280.5,0.004171212,0.006310629,0.004261689,0.004758315,0.004271549
280.6,0.004199716,0.006589213,0.004276937,0.004985009,0.004256465
280.7,0.004292025,0.006683725,0.004396969,0.005421412,0.004446678
280.8,0.004434047,0.006884127,0.004549943,0.005810612,0.004631461
280.9,0.004615972,0.007178198,0.00472756,0.00615764,0.004806416
281,0.00483312,0.007554893,0.004926981,0.006469153,0.004972408
281.1,0.005085389,0.008005355,0.005150029,0.006753393,0.005134678
281.2,0.005375706,0.008305086,0.005444449,0.007179629,0.005447971
281.3,0.005696024,0.008562735,0.005779628,0.00765815,0.005827281
281.4,0.006034889,0.008894057,0.006121025,0.009356862,0.007760755
281.5,0.006766877,0.009554724,0.006840862,0.009706941,0.007711264
281.6,0.006750581,0.00974163,0.006812407,0.009522721,0.007659859
281.7,0.006768975,0.010343308,0.006808921,0.009326488,0.007610443
281.8,0.006826967,0.010149195,0.006887466,0.009310004,0.007725325
281.9,0.006918531,0.010019632,0.006990686,0.00928896,0.007844003
282,0.007037762,0.009959639,0.00711194,0.009255998,0.007959154
282.1,0.007182026,0.009969567,0.007249078,0.009210011,0.008069814
282.2,0.00720626,0.009944672,0.007258645,0.00903588,0.008047332
282.3,0.007087526,0.009779887,0.007132372,0.008767169,0.007915538
282.4,0.007005191,0.009483335,0.007068988,0.008629868,0.0078979
282.5,0.006954452,0.009256466,0.007028125,0.008480137,0.007881405
282.6,0.006932433,0.009101772,0.007006646,0.00831433,0.007862915
282.7,0.006939197,0.009022806,0.007004522,0.008131285,0.007842228
282.8,0.00674681,0.008846581,0.006795498,0.007730163,0.007616788
282.9,0.006500917,0.00848218,0.00655682,0.007371776,0.007416008
283,0.006285834,0.008060599,0.006360836,0.007082451,0.007279242
283.1,0.006098317,0.007709482,0.00618293,0.006766229,0.007139479
283.2,0.005938092,0.007436511,0.006021861,0.00641647,0.006994092
283.3,0.005808481,0.007251366,0.005880061,0.00602836,0.006843623
283.4,0.005716722,0.007164973,0.005764064,0.005599186,0.007401663
283.5,0.005670341,0.006800542,0.005740874,0.005440593,0.007081086
283.6,0.005665326,0.00650343,0.006713997,0.005282821,0.006759028
283.7,0.006280514,0.006305281,0.006362057,0.005098719,0.006418692
283.8,0.00593131,0.006214026,0.006011031,0.00488335,0.006055416
283.9,0.005597328,0.006236558,0.005663512,0.004635317,0.005667209
284,0.005288186,0.006250283,0.005345914,0.004469753,0.005320425
284.1,0.005011307,0.006052857,0.005098081,0.004573198,0.005132966
284.2,0.004764354,0.005971149,0.004869471,0.004654248,0.004938831
284.3,0.004546637,0.006005663,0.004657481,0.004708685,0.004731853
284.4,0.004362069,0.006154115,0.004464022,0.004736997,0.004509813
284.5,0.004220043,0.006411902,0.00429655,0.004744135,0.004275335
284.6,0.004134046,0.006513493,0.00421916,0.00495769,0.004214412
284.7,0.004105744,0.006553041,0.004217817,0.005284875,0.004275474
284.8,0.00412707,0.006699006,0.00424965,0.005573579,0.004332851
284.9,0.004193028,0.00694212,0.004309801,0.005826472,0.004382632
285,0.004302843,0.007273399,0.004398356,0.006048955,0.004426316
285.1,0.004459727,0.007685189,0.004520015,0.006248887,0.004470522
285.2,0.004665381,0.007839944,0.004749466,0.006681948,0.004765501
285.3,0.004908531,0.008054145,0.005006573,0.00709636,0.005064505
285.4,0.005177506,0.008346704,0.005275533,0.008822027,0.007109162
285.5,0.005906263,0.008991044,0.005986092,0.009112488,0.006954311
285.6,0.005775102,0.009132877,0.005839347,0.00883245,0.006792788
285.7,0.005681428,0.009647456,0.005733058,0.008583263,0.006673639
285.8,0.005629623,0.009374513,0.005705171,0.008478879,0.006697459
285.9,0.00561471,0.009171504,0.005702666,0.00836084,0.006720085
286,0.005632363,0.009040261,0.005721031,0.008225398,0.006737669
286.1,0.005681793,0.008983622,0.005759586,0.008071333,0.006749842
286.2,0.005765741,0.00900527,0.005821455,0.007900155,0.00675967
286.3,0.005888698,0.008924339,0.005947355,0.007847511,0.006876851
286.4,0.006047417,0.008789647,0.006123009,0.007879161,0.007067548
286.5,0.006233253,0.008733165,0.006314372,0.007895675,0.0072501
286.6,0.006440984,0.008754288,0.006517218,0.007894804,0.007422613
286.7,0.006669273,0.008852995,0.006731212,0.007877142,0.007586395
286.8,0.006871922,0.008992947,0.006911413,0.007803659,0.007702575
286.9,0.006865736,0.008747067,0.006921555,0.007707996,0.007746473
287,0.006891897,0.008539054,0.006960775,0.007627261,0.007809797
287.1,0.006945255,0.008408716,0.00701765,0.007529315,0.007869139
287.2,0.007023615,0.008358361,0.007090196,0.007411984,0.007923192
287.3,0.007127864,0.008390882,0.007179637,0.007276007,0.007973595
287.4,0.007261423,0.008434853,0.007300816,0.007179511,0.00865644
287.5,0.007441471,0.008315891,0.007498028,0.007281388,0.008573228
287.6,0.007361479,0.008021114,0.008196327,0.007073594,0.008234206
287.7,0.00777012,0.007803734,0.007834464,0.006840732,0.007876456
287.8,0.007410709,0.007669869,0.007470642,0.006579603,0.007496825
287.9,0.007061324,0.007626505,0.007107333,0.006289823,0.007094581
288,0.006728474,0.007483135,0.006777458,0.006125295,0.006765791
288.1,0.006414345,0.007249285,0.006483495,0.00608411,0.006513648
288.2,0.006116192,0.007106868,0.00619695,0.006023403,0.006248107
288.3,0.005833146,0.007058677,0.00591563,0.005939319,0.005964136
288.4,0.005568212,0.007107175,0.005641008,0.005831518,0.005659652
288.5,0.005329191,0.007254163,0.005379159,0.005703415,0.005336231
288.6,0.005124433,0.00716113,0.005197163,0.005826002,0.005202432
288.7,0.00495504,0.007111969,0.005049016,0.005971671,0.005098988
288.8,0.004817871,0.007159136,0.00492074,0.006092756,0.004986784
288.9,0.004713209,0.007299128,0.004811446,0.006188774,0.004862762
289,0.004645689,0.00752827,0.004724848,0.006262687,0.004728388
289.1,0.004623834,0.007784181,0.00468146,0.006365067,0.004632363
289.2,0.004650826,0.007820682,0.004737391,0.0066795,0.004758751
289.3,0.004720549,0.007946291,0.004821305,0.006963902,0.004878819
289.4,0.004825406,0.008153488,0.004926143,0.00860809,0.006846514
289.5,0.005442793,0.008727051,0.005522636,0.008798667,0.006546168
289.6,0.005132188,0.008787896,0.005194254,0.008395554,0.006226796
289.7,0.004846796,0.009158289,0.004912533,0.008070965,0.005993929
289.8,0.004591209,0.008780761,0.004685786,0.0078346,0.005857807
289.9,0.004363337,0.008468097,0.004474841,0.007574219,0.005713108
290,0.004162837,0.008225214,0.004277272,0.007284453,0.005555496
290.1,0.003994546,0.008058777,0.004095712,0.006962045,0.005384369
290.2,0.00386942,0.00797684,0.003939002,0.006606161,0.005203404
290.3,0.00379774,0.007692675,0.003891536,0.006439042,0.0052085
290.4,0.003779498,0.007416074,0.003898869,0.006306969,0.00525852
