time,AUV1_x,AUV1_y,AUV1_z,AUV2_x,AUV2_y,AUV2_z,AUV3_x,AUV3_y,AUV3_z,AUV4_x,AUV4_y,AUV4_z,AUV5_x,AUV5_y,AUV5_z,AUV6_x,AUV6_y,AUV6_z,AUV7_x,AUV7_y,AUV7_z,AUV8_x,AUV8_y,AUV8_z,AUV9_x,AUV9_y,AUV9_z
213.4,128.04,260.6828898,-42.35,128.04,284.9316011,-84.35,149.04,248.5585342,-84.35,107.04,248.5585342,-84.35,124.5391926,258.6641085,-54.59830386,121.0391787,256.6440976,-66.84829166,128.0391823,260.6841078,-73.8482926,138.5392188,254.619024,-79.09825877,122.7891472,251.5891378,-81.72320678
213.5,128.1,260.7401817,-42.375,128.1,284.988893,-84.375,149.1,248.6158261,-84.375,107.1,248.6158261,-84.375,124.5989402,258.7213575,-54.62298287,121.0989223,256.7013488,-66.87297452,128.098928,260.7413584,-73.87297241,138.600684,254.6762669,-79.12295165,122.8506135,251.6463921,-81.7490101
213.6,128.16,260.7973916,-42.4,128.16,285.0461029,-84.4,149.16,248.6730359,-84.4,107.16,248.6730359,-84.4,124.6585852,258.778471,-54.64883126,121.1585628,256.7584642,-66.89883046,128.1585713,260.7984735,-73.89882171,138.6626403,254.7333665,-79.14880826,122.9125797,251.7035287,-81.77589936
213.7,128.22,260.8545194,-42.425,128.22,285.1032307,-84.425,149.22,248.7301637,-84.425,107.22,248.7301637,-84.425,124.7193164,258.8355126,-54.67572916,121.219308,256.8155069,-66.92573339,128.2193407,260.8555159,-73.92571952,138.7242483,254.7904132,-79.17570598,122.9742212,251.7605995,-81.80274005
213.8,128.28,260.9115651,-42.45,128.28,285.1602764,-84.45,149.28,248.7872094,-84.45,107.28,248.7872094,-84.45,124.7811418,258.8925495,-54.70255023,121.2811325,256.8725438,-66.95255613,128.2811719,260.912555,-73.95253931,138.7851319,254.8474566,-79.20253363,123.0351363,251.8176481,-81.82898718
213.9,128.34,260.9685286,-42.475,128.34,285.2172399,-84.475,149.34,248.844173,-84.475,107.34,248.844173,-84.475,124.8429418,258.9496109,-54.72877212,121.3429267,256.9296046,-66.9787759,128.3429627,260.9696164,-73.97875965,138.8452115,254.9045319,-79.22876074,123.0952317,251.8746868,-81.85443736
214,128.4,261.0254101,-42.5,128.4,285.2741214,-84.5,149.4,248.9010544,-84.5,107.4,248.9010544,-84.5,124.9041687,259.0065832,-54.75419643,121.4041472,256.986577,-67.00419849,128.4041743,261.0265876,-74.00418281,138.9045979,254.961507,-79.25418797,123.1546414,251.9315924,-81.87912939
214.1,128.46,261.0822094,-42.525,128.46,285.3309207,-84.525,149.46,248.9578537,-84.525,107.46,248.9578537,-84.525,124.9646093,259.0633927,-54.77886763,121.4645799,257.0433855,-67.02886815,128.4645971,261.0833949,-74.02885322,138.9635666,255.018315,-79.27886055,123.2136184,251.9883556,-81.90326264
214.2,128.52,261.1389265,-42.55,128.52,285.3876378,-84.55,149.52,249.0145708,-84.55,107.52,249.0145708,-84.55,125.0242788,259.1200743,-54.80298908,121.5242431,257.1000669,-67.05298745,128.5242537,261.1400755,-74.05297307,139.022406,255.0749999,-79.30298202,123.2724379,252.0450064,-81.92710545
214.3,128.58,261.1955614,-42.575,128.58,285.4442727,-84.575,149.58,249.0712058,-84.575,107.58,249.0712058,-84.575,125.083393,259.1766543,-54.82683182,121.5833539,257.1566476,-67.07682867,128.5833621,261.1966557,-74.07681581,139.0813419,255.1315829,-79.32682069,123.3313528,252.1015707,-81.95090616
214.4,128.64,261.2521141,-42.6,128.64,285.5008255,-84.6,149.64,249.1277585,-84.6,107.64,249.1277585,-84.6,125.142226,259.233217,-54.85064201,121.6421865,257.2132107,-67.10063708,128.642196,261.2532191,-74.1006272,139.1405049,255.1881445,-79.35061738,123.3904958,252.1581291,-81.97489094
214.5,128.7,261.3085847,-42.625,128.7,285.557296,-84.625,149.7,249.184229,-84.625,107.7,249.184229,-84.625,125.2010289,259.2898037,-54.87463073,121.7009906,257.2697962,-67.12462553,128.7010046,261.3098068,-74.12461732,139.1999761,255.2447282,-79.37460936,123.449956,252.2147191,-81.99917969
214.6,128.76,261.3649729,-42.65,128.76,285.6136842,-84.65,149.76,249.2406173,-84.65,107.76,249.2406173,-84.65,125.2600188,259.3462984,-54.89892671,121.7599926,257.326301,-67.14892374,128.7600033,261.3663006,-74.1489145,139.25975,255.3012174,-79.39890719,123.509723,252.2712307,-82.02379682
214.7,128.82,261.421279,-42.675,128.82,285.6699903,-84.675,149.82,249.2969233,-84.675,107.82,249.2969233,-84.675,125.319344,259.4026185,-54.92355035,121.8193292,257.3826708,-67.17354895,128.8193382,261.4226198,-74.1735389,139.3197353,255.3575405,-79.42353003,123.5697038,252.3275773,-82.04869671
214.8,128.88,261.4775027,-42.7,128.88,285.726214,-84.7,149.88,249.353147,-84.7,107.88,249.353147,-84.7,125.3790177,259.4587917,-54.94844762,121.8790072,257.4389061,-67.19845315,128.8790186,261.4787927,-74.19843894,139.3798369,255.4137307,-79.4484349,123.6298029,252.3837812,-82.07375463
214.9,128.94,261.5336441,-42.725,128.94,285.7823554,-84.725,149.94,249.4092885,-84.725,107.94,249.4092885,-84.725,125.4389552,259.5148745,-54.97351311,121.9389441,257.4950306,-67.22351674,128.9389601,261.5348757,-74.22350638,139.4399349,255.4698236,-79.47349835,123.6899039,252.4398828,-82.09884356
215,129,261.5897033,-42.75,129,285.8384146,-84.75,150,249.4653476,-84.75,108,249.4653476,-84.75,125.499052,259.5709452,-54.99860959,121.9990323,257.5511212,-67.2486366,128.9990574,261.5909471,-74.24860383,139.4999584,255.5259039,-79.49859338,123.7499323,252.4959649,-82.12387882
215.1,129.06,261.6456801,-42.775,129.06,285.8943914,-84.775,150.06,249.5213244,-84.775,108.06,249.5213244,-84.775,125.5591772,259.6270417,-55.02364498,122.0591452,257.6072152,-67.27372495,129.0591803,261.6470441,-74.2736394,139.5598574,255.5820072,-79.52363361,123.8098372,252.5520644,-82.14882219
215.2,129.12,261.7015746,-42.8,129.12,285.9502859,-84.8,150.12,249.5772189,-84.8,108.12,249.5772189,-84.8,125.6192273,259.6830286,-55.04858224,122.1191812,257.6631826,-67.29870142,129.1192268,261.7030312,-74.29857638,139.6196126,255.6380099,-79.54858075,123.869598,252.6080642,-82.17367379
215.3,129.18,261.7573867,-42.825,129.18,286.006098,-84.825,150.18,249.633031,-84.825,108.18,249.633031,-84.825,125.6791787,259.7388254,-55.07342777,122.1791202,257.7189553,-67.3235639,129.1791745,261.7588275,-74.32342142,139.67927,255.6938167,-79.5734365,123.9292636,252.663865,-82.19844556
215.4,129.24,261.8131164,-42.85,129.24,286.0618277,-84.85,150.24,249.6887607,-84.85,108.24,249.6887607,-84.85,125.7390242,259.7944775,-55.0982078,122.2389618,257.7745865,-67.34834377,129.2390172,261.8144787,-74.34820089,139.7391028,255.7494656,-79.59822257,123.9891027,252.7195073,-82.22314235
215.5,129.3,261.8687637,-42.875,129.3,286.117475,-84.875,150.3,249.7444081,-84.875,108.3,249.7444081,-84.875,125.7987547,259.8500618,-55.12292589,122.2986961,257.8301568,-67.37304305,129.2987463,261.8700619,-74.37291782,139.8004952,255.8050262,-79.62293413,124.0504955,252.77505,-82.24900136
215.6,129.36,261.9243286,-42.9,129.36,286.1730399,-84.9,150.36,249.799973,-84.9,108.36,249.799973,-84.9,125.8583996,259.9056374,-55.14878065,122.3583474,257.8857228,-67.39885135,129.3583904,261.9256369,-74.3987716,139.8624377,255.8605608,-79.64875692,124.1124272,252.8305585,-82.27589509
215.7,129.42,261.9798111,-42.925,129.42,286.2285224,-84.925,150.42,249.8554555,-84.925,108.42,249.8554555,-84.925,125.9191735,259.961209,-55.17568225,122.4191503,257.9412891,-67.42570858,129.4192049,261.9812079,-74.42567213,139.9240758,255.9160749,-79.67562686,124.1740384,252.8860774,-82.30273466
215.8,129.48,262.0352111,-42.95,129.48,286.2839224,-84.95,150.48,249.9108555,-84.95,108.48,249.9108555,-84.95,125.9810283,260.0167035,-55.20250749,122.4810178,257.9967635,-67.4525031,129.4810681,262.0367,-74.4524979,139.9850209,255.9714718,-79.70243283,124.2349611,252.9414963,-82.32896781
215.9,129.54,262.0905287,-42.975,129.54,286.33924,-84.975,150.54,249.966173,-84.975,108.54,249.966173,-84.975,126.042847,260.0720481,-55.22872539,122.5428393,258.0520915,-67.47870528,129.5428817,262.0920427,-74.47871562,140.0451693,256.0267422,-79.7286466,124.2950886,252.996762,-82.35439931
216,129.6,262.1457638,-43,129.6,286.3944751,-85,150.6,250.0214081,-85,108.6,250.0214081,-85,126.1040817,260.1272507,-55.2541423,122.6040715,258.107282,-67.50411951,129.604104,262.1472444,-74.50413229,140.1046262,256.0819201,-79.75407071,124.3545263,253.05189,-82.37907086
216.1,129.66,262.2009164,-43.025,129.66,286.4496277,-85.025,150.66,250.0765607,-85.025,108.66,250.0765607,-85.025,126.1645326,260.1823621,-55.27880631,122.6645148,258.1623874,-67.52879064,129.6645405,262.2023572,-74.52879541,140.1636287,256.1370091,-79.77874777,124.4135393,253.1069396,-82.40319059
216.2,129.72,262.2559864,-43.05,129.72,286.5046977,-85.05,150.72,250.1316308,-85.05,108.72,250.1316308,-85.05,126.2242122,260.2374253,-55.30292263,122.7241844,258.2174497,-67.55292128,129.7242085,262.2574228,-74.5529095,140.2224758,256.1920787,-79.80287583,124.4724163,253.1619951,-82.42702255
216.3,129.78,262.3109739,-43.075,129.78,286.5596852,-85.075,150.78,250.1866183,-85.075,108.78,250.1866183,-85.075,126.2833291,260.2924995,-55.32676513,122.7832923,258.2725303,-67.57677981,129.7833188,262.3124997,-74.57674946,140.2814027,256.2471843,-79.82672363,124.5313774,253.2171034,-82.45082291
216.4,129.84,262.3658789,-43.1,129.84,286.6145902,-85.1,150.84,250.2415232,-85.1,108.84,250.2415232,-85.1,126.3421597,260.3474658,-55.35057939,122.8421168,258.3275034,-67.60060525,129.8421482,262.3674663,-74.60056247,140.3405466,256.3022,-79.85053415,124.5905497,253.2721342,-82.47481155
216.5,129.9,262.4207013,-43.125,129.9,286.6694126,-85.125,150.9,250.2963456,-85.125,108.9,250.2963456,-85.125,126.4009587,260.4022556,-55.37457409,122.9009145,258.382299,-67.62460584,129.9009496,262.422256,-74.62455622,140.3999922,256.3570313,-79.87453539,124.650021,253.3269802,-82.49911091
216.6,129.96,262.4754411,-43.15,129.96,286.7241524,-85.15,150.96,250.3510854,-85.15,108.96,250.3510854,-85.15,126.4599584,260.4569046,-55.39887742,122.9599169,258.436952,-67.64890882,129.9599553,262.476905,-74.64885985,140.4597271,256.4117076,-79.89883764,124.7097595,253.3816615,-82.52373957
216.7,130.02,262.5300983,-43.175,130.02,286.7788096,-85.175,151.02,250.4057426,-85.175,109.02,250.4057426,-85.175,126.5192683,260.5114719,-55.42350788,123.0192314,258.491521,-67.67353446,130.0192713,262.5314723,-74.67349272,140.5196556,256.4662922,-79.92346606,124.7696959,253.4362402,-82.54864825
216.8,130.08,262.5846729,-43.2,130.08,286.8333842,-85.2,151.08,250.4603172,-85.2,109.08,250.4603172,-85.2,126.5788835,260.5660118,-55.44841371,123.0788512,258.5460603,-67.69843079,130.0788912,262.5860125,-74.69839967,140.5796895,256.5208376,-79.9483714,124.8297253,253.490771,-82.57371304
216.9,130.14,262.6391648,-43.225,130.14,286.8878761,-85.225,151.14,250.5148091,-85.225,109.14,250.5148091,-85.225,126.6387737,260.6205684,-55.47347353,123.1387448,258.600614,-67.72348094,130.138784,262.6405696,-74.72346049,140.6397534,256.5753934,-79.97342421,124.8897776,253.545313,-82.59883551
217,130.2,262.6935741,-43.25,130.2,286.9422854,-85.25,151.2,250.5692184,-85.25,109.2,250.5692184,-85.25,126.6988657,260.6750529,-55.49860571,123.1988355,258.6550941,-67.74860433,130.1988764,262.6950549,-74.7485935,140.6997778,256.6298746,-79.99849914,124.9497877,253.5997829,-82.62391887
217.1,130.26,262.7479007,-43.275,130.26,286.996612,-85.275,151.26,250.623545,-85.275,109.26,250.623545,-85.275,126.7590371,260.7293829,-55.52373909,123.2589941,258.7094193,-67.77373277,130.2590442,262.7493851,-74.77372761,140.759713,256.6842071,-80.02352037,125.0097097,253.6541094,-82.64888871
217.2,130.32,262.8021446,-43.3,130.32,287.0508559,-85.3,151.32,250.6777889,-85.3,109.32,250.6777889,-85.3,126.819197,260.7835864,-55.54875839,123.3191416,258.7636188,-67.79875066,130.3192001,262.8035883,-74.79874759,140.8195399,256.7384174,-80.04845763,125.069529,253.7083186,-82.67374702
217.3,130.38,262.8563058,-43.325,130.38,287.1050171,-85.325,151.38,250.7319501,-85.325,109.38,250.7319501,-85.325,126.8792575,260.8376952,-55.57363643,123.3791931,258.8177254,-67.82362946,130.3792571,262.8576964,-74.82362622,140.8792859,256.7925411,-80.07331249,125.1292738,253.7624532,-82.6985242
217.4,130.44,262.9103842,-43.35,130.44,287.1590955,-85.35,151.44,250.7860286,-85.35,109.44,250.7860286,-85.35,126.9391648,260.89174,-55.5984032,123.4390959,258.8717684,-67.8483997,130.4391619,262.9117402,-74.84839343,140.9392072,256.8465997,-80.09809602,125.189196,253.8165274,-82.72323285
217.5,130.5,262.96438,-43.375,130.5,287.2130913,-85.375,151.5,250.8400243,-85.375,109.5,250.8400243,-85.375,126.9989056,260.9457803,-55.62307281,123.498836,258.9258077,-67.87307603,130.4989016,262.9657793,-74.87306327,141.0006667,256.9006269,-80.12280052,125.25066,253.8705955,-82.74903334
217.6,130.56,263.0182929,-43.4,130.56,287.2670042,-85.4,151.56,250.8939373,-85.4,109.56,250.8939373,-85.4,127.0585225,260.9997411,-55.64888051,123.5584544,258.9797679,-67.89889392,130.5585177,263.0197393,-74.89887101,141.0626123,256.9545634,-80.14864668,125.3126137,253.9245891,-82.77590908
217.7,130.62,263.0721231,-43.425,130.62,287.3208344,-85.425,151.62,250.9477675,-85.425,109.62,250.9477675,-85.425,127.1192261,261.0535487,-55.67572319,123.61918,259.0335745,-67.92574066,130.6192591,263.0735482,-74.92571266,141.1241931,257.0083788,-80.17552245,125.3742417,253.9784356,-82.80274873
217.8,130.68,263.1258705,-43.45,130.68,287.3745818,-85.45,151.68,251.0015149,-85.45,109.68,251.0015149,-85.45,127.1810071,261.1072363,-55.70248723,123.680971,259.087262,-67.95250363,130.6810452,263.1272377,-74.95247499,141.1850456,257.062088,-80.2023163,125.4351405,254.0321499,-82.82899303
217.9,130.74,263.1795351,-43.475,130.74,287.4282464,-85.475,151.74,251.0551795,-85.475,109.74,251.0551795,-85.475,127.2427688,261.1608227,-55.72866519,123.7427366,259.1408466,-67.97867651,130.7427971,263.1808257,-74.97865179,141.2451021,257.1157075,-80.22851543,125.4952308,254.0857743,-82.85443669
218,130.8,263.2331169,-43.5,130.8,287.4818282,-85.5,151.8,251.1087612,-85.5,109.8,251.1087612,-85.5,127.3039727,261.2143591,-55.75406446,123.8039405,259.1943783,-68.0040709,130.8039852,263.2343631,-75.00405091,141.30449,257.1692925,-80.25392736,125.5546347,254.1393731,-82.87912228
218.1,130.86,263.2866158,-43.525,130.86,287.5353271,-85.525,151.86,251.1622601,-85.525,109.86,251.1622601,-85.525,127.3644063,261.2679151,-55.77873023,123.8643713,259.2479286,-68.02873569,130.864403,263.2879191,-75.02871747,141.3634407,257.222901,-80.27859707,125.6135845,254.1929667,-82.90325067
218.2,130.92,263.3400318,-43.55,130.92,287.5887432,-85.55,151.92,251.2156762,-85.55,109.92,251.2156762,-85.55,127.4241257,261.321401,-55.80286197,123.9240871,259.3014098,-68.05286657,130.9241095,263.3414036,-75.05285068,141.4222314,257.2764216,-80.30272639,125.6723775,254.2464606,-82.92709022
218.3,130.98,263.393365,-43.575,130.98,287.6420763,-85.575,151.98,251.2690094,-85.575,109.98,251.2690094,-85.575,127.4832923,261.3747465,-55.82672945,123.9832481,259.3547513,-68.07673644,130.9832669,263.3947481,-75.07671991,141.4811031,257.3297806,-80.32658093,125.7312492,254.2998006,-82.95089458
218.4,131.04,263.4466153,-43.6,131.04,287.6953266,-85.6,152.04,251.3222597,-85.6,110.04,251.3222597,-85.6,127.5421421,261.427966,-55.85056657,124.0420904,259.4079664,-68.10057574,131.0421128,263.4479659,-75.10055863,141.5402206,257.3829981,-80.35040055,125.7903654,254.3530126,-82.97487855
218.5,131.1,263.4997827,-43.625,131.1,287.748494,-85.625,152.1,251.375427,-85.625,110.1,251.375427,-85.625,127.6009721,261.4810571,-55.8745766,124.1009114,259.4610587,-68.12458743,131.1009417,263.5010554,-75.12456984,141.5996834,257.4360775,-80.3744105,125.8498164,254.4061132,-82.99916931
218.6,131.16,263.5528671,-43.65,131.16,287.8015784,-85.65,152.16,251.4285115,-85.65,110.16,251.4285115,-85.65,127.6599967,261.5340774,-55.89888884,124.1599318,259.5140819,-68.14890182,131.1599686,263.5540751,-75.14888274,141.6594425,257.4890791,-80.39872394,125.9095676,254.4591311,-83.0237903
218.7,131.22,263.6058686,-43.675,131.22,287.8545799,-85.675,152.22,251.481513,-85.675,110.22,251.481513,-85.675,127.7192974,261.5870791,-55.92352011,124.2192332,259.567088,-68.17353507,131.2192739,263.607077,-75.17351404,141.719445,257.5420664,-80.42335952,125.9695737,254.5121228,-83.04868837
218.8,131.28,263.6587871,-43.7,131.28,287.9074985,-85.7,152.28,251.5344315,-85.7,110.28,251.5344315,-85.7,127.7788968,261.6400198,-55.94842164,124.278836,259.6200321,-68.19843949,131.278878,263.6600191,-75.1984151,141.7795813,257.5950001,-80.44826841,126.0297076,254.565054,-83.07374107
218.9,131.34,263.7116227,-43.725,131.34,287.960334,-85.725,152.34,251.587267,-85.725,110.34,251.587267,-85.725,127.8387696,261.6928172,-55.97347568,124.3387147,259.6728318,-68.22349767,131.3387546,263.7128178,-75.2234684,141.83973,257.647786,-80.4733244,126.0898452,254.6178386,-83.09888314
219,131.4,263.7643753,-43.75,131.4,288.0130866,-85.75,152.4,251.6400196,-85.75,110.4,251.6400196,-85.75,127.8988308,261.7454631,-55.99858175,124.3987822,259.7254786,-68.24861202,131.3988181,263.7654644,-75.24857362,141.89982,257.7004207,-80.49844014,126.1499149,254.6704805,-83.12402522
219.1,131.46,263.8170448,-43.775,131.46,288.0657561,-85.775,152.46,251.6926892,-85.775,110.46,251.6926892,-85.775,127.9589611,261.7980195,-56.02365382,124.4589185,259.7780349,-68.27369313,131.4589492,263.8180205,-75.27364497,141.9597906,257.7529736,-80.52350728,126.2098639,254.723035,-83.14904842
219.2,131.52,263.8696313,-43.8,131.52,288.1183426,-85.8,152.52,251.7452757,-85.8,110.52,251.7452757,-85.8,128.0190507,261.8505708,-56.048614,124.5190123,259.830585,-68.29866208,131.5190386,263.8705707,-75.29860469,142.0196158,257.8055231,-80.54847088,126.2696761,254.7755859,-83.17393354
219.3,131.58,263.9221348,-43.825,131.58,288.1708461,-85.825,152.58,251.7977792,-85.825,110.58,251.7977792,-85.825,128.079022,261.9031762,-56.07346339,124.5789844,259.8831858,-68.32351438,131.579009,263.9231744,-75.3234539,142.0792972,257.8581297,-80.57333044,126.3293559,254.8281954,-83.19870817
219.4,131.64,263.9745552,-43.85,131.64,288.2232665,-85.85,152.64,251.8501996,-85.85,110.64,251.8501996,-85.85,128.1388383,261.955724,-56.09823151,124.6388068,259.9357361,-68.34828323,131.6388247,263.9757206,-75.34822269,142.1390856,257.9107197,-80.59810873,126.389142,254.8807828,-83.223384
219.5,131.7,264.0268926,-43.875,131.7,288.2756039,-85.875,152.7,251.9025369,-85.875,110.7,251.9025369,-85.875,128.1985391,262.008097,-56.12291118,124.6985272,259.9881125,-68.37297612,131.6985273,264.0280921,-75.37290549,142.2004202,257.9631713,-80.62280569,126.4504694,254.9332177,-83.2492041
219.6,131.76,264.0791468,-43.9,131.76,288.3278581,-85.9,152.76,251.9547911,-85.9,110.76,251.9547911,-85.9,128.2581801,262.0602996,-56.14870793,124.7581851,260.0403189,-68.39878455,131.7581706,264.0802937,-75.39870566,142.262312,258.0154709,-80.64861296,126.5123638,254.9854689,-83.27605251
219.7,131.82,264.1313179,-43.925,131.82,288.3800292,-85.925,152.82,252.0069623,-85.925,110.82,252.0069623,-85.925,128.3189548,262.1123962,-56.17555743,124.8189878,260.0924196,-68.42564652,131.8189853,264.1323896,-75.42556115,142.3239328,258.0676314,-80.67546929,126.5739893,255.0375725,-83.30284471
219.8,131.88,264.1834059,-43.95,131.88,288.4321172,-85.95,152.88,252.0590503,-85.95,110.88,252.0590503,-85.95,128.3808151,262.1644517,-56.2023468,124.880851,260.1444797,-68.45244795,131.8808522,264.1844465,-75.45236021,142.3848726,258.119719,-80.70226697,126.6349337,255.0895991,-83.32904396
219.9,131.94,264.2354108,-43.975,131.94,288.4841221,-85.975,152.94,252.1110551,-85.975,110.94,252.1110551,-85.975,128.4426558,262.2165264,-56.22855101,124.9426806,260.1965543,-68.47865737,131.9426832,264.2365217,-75.47857253,142.4450306,258.1717968,-80.72847777,126.6950872,255.1416166,-83.35445756
220,132,264.2873325,-44,132,288.5360438,-86,153,252.1629768,-86,111,252.1629768,-86,128.5039067,262.2685533,-56.25397474,125.0039166,260.2485801,-68.50407861,132.0039186,264.2885495,-75.5039995,142.5044981,258.2237788,-80.75390602,126.7545503,255.1935775,-83.37912755
220.1,132.06,264.339171,-44.025,132.06,288.5878823,-86.025,153.06,252.2148154,-86.025,111.06,252.2148154,-86.025,128.5643755,262.320423,-56.27865746,125.0643703,260.3004475,-68.52875757,132.0643704,264.3404213,-75.52868232,142.5635235,258.2756068,-80.77859291,126.8135749,255.2454065,-83.40325477
220.2,132.12,264.3909263,-44.05,132.12,288.6396376,-86.05,153.12,252.2665707,-86.05,111.12,252.2665707,-86.05,128.6240711,262.3721289,-56.30279693,125.1240548,260.3521534,-68.55289293,132.1240524,264.3921306,-75.55282002,142.6224001,258.3272685,-80.80273363,126.8724164,255.297086,-83.42710336
220.3,132.18,264.4425985,-44.075,132.18,288.6913098,-86.075,153.18,252.3182428,-86.075,111.18,252.3182428,-86.075,128.6832127,262.4237329,-56.32666155,125.1831909,260.4037579,-68.57675222,132.1831861,264.4437376,-75.57668039,142.6813627,258.3788398,-80.82659307,126.9313318,255.3486897,-83.45092368
220.4,132.24,264.4941874,-44.1,132.24,288.7428987,-86.1,153.24,252.3698317,-86.1,111.24,252.3698317,-86.1,128.7420828,262.475308,-56.35049454,125.242061,260.455336,-68.60057905,132.2420542,264.4953127,-75.60050871,142.7405496,258.4303982,-80.85041589,126.9904818,255.4002888,-83.47492572
220.5,132.3,264.545693,-44.125,132.3,288.7944043,-86.125,153.3,252.4213374,-86.125,111.3,252.4213374,-86.125,128.8009346,262.5268854,-56.37450206,125.3009166,260.5069169,-68.62458113,132.3009085,264.5468896,-75.62451178,142.8000045,258.481968,-80.87442634,127.0499222,255.4519287,-83.49923302
220.6,132.36,264.5971154,-44.15,132.36,288.8458267,-86.15,153.36,252.4727598,-86.15,111.36,252.4727598,-86.15,128.8599479,262.5784032,-56.39881018,125.3599358,260.5584373,-68.64888501,132.3599266,264.5984053,-75.64881611,142.8597574,258.5334832,-80.89873415,127.1096767,255.5035255,-83.52386272
220.7,132.42,264.6484545,-44.175,132.42,288.8971658,-86.175,153.42,252.5240989,-86.175,111.42,252.5240989,-86.175,128.9192467,262.6297614,-56.42344343,125.4192413,260.609797,-68.6735153,132.4192313,264.649761,-75.67344653,142.9197227,258.5848483,-80.92335662,127.1696642,255.5549369,-83.54876976
220.8,132.48,264.6997104,-44.2,132.48,288.9484217,-86.2,153.48,252.5753547,-86.2,111.48,252.5753547,-86.2,128.9788574,262.6809683,-56.44832544,125.4788602,260.6610044,-68.69839546,132.478848,264.7009666,-75.69832759,142.9797941,258.636072,-80.94823626,127.2297631,255.6061669,-83.57385014
220.9,132.54,264.7508829,-44.225,132.54,288.9995942,-86.225,153.54,252.6265272,-86.225,111.54,252.6265272,-86.225,129.0387391,262.7320839,-56.47334587,125.5387471,260.7121223,-68.7234237,132.5387335,264.752081,-75.72334828,143.039872,258.6871956,-80.97329659,127.2898603,255.6572801,-83.59900602
221,132.6,264.8019721,-44.25,132.6,289.0506834,-86.25,153.6,252.6776164,-86.25,111.6,252.6776164,-86.25,129.0987832,262.7831306,-56.49839963,125.5987924,260.7631672,-68.74852406,132.5987786,264.8031286,-75.74840265,143.0998767,258.7382391,-80.99842693,127.3498748,255.7083011,-83.62413291
221.1,132.66,264.852978,-44.275,132.66,289.1016893,-86.275,153.66,252.7286223,-86.275,111.66,252.7286223,-86.275,129.1588863,262.8341525,-56.52341156,125.6588999,260.8141838,-68.77359283,132.6588819,264.8541512,-75.773415,143.1597597,258.7892564,-81.02350949,127.4097565,255.7592911,-83.64913321
221.2,132.72,264.9039005,-44.3,132.72,289.1526118,-86.3,153.72,252.7795448,-86.3,111.72,252.7795448,-86.3,129.218974,262.8851005,-56.54834243,125.7189887,260.8651248,-68.79855504,132.7189687,264.9050994,-75.79834584,143.2195476,258.8401979,-81.04849178,127.4695368,255.8102097,-83.67400898
221.3,132.78,264.9547396,-44.325,132.78,289.2034509,-86.325,153.78,252.830384,-86.325,111.78,252.830384,-86.325,129.2789535,262.9358957,-56.57318812,125.778967,260.9159137,-68.82340813,132.7789473,264.9558943,-75.82319108,143.2792357,258.8909818,-81.07336704,127.5292159,255.8609793,-83.69877874
221.4,132.84,265.0054954,-44.35,132.84,289.2542067,-86.35,153.84,252.8811397,-86.35,111.84,252.8811397,-86.35,129.3388243,262.9865446,-56.59796219,125.8388379,260.9665589,-68.84817222,132.8388183,265.0065422,-75.8479644,143.3391175,258.9416148,-81.09814821,127.5890871,255.9116078,-83.72344709
221.5,132.9,265.0561677,-44.375,132.9,289.304879,-86.375,153.9,252.9318121,-86.375,111.9,252.9318121,-86.375,129.3985885,263.0370934,-56.62268455,125.8986021,261.0171064,-68.87287569,132.898583,265.0570901,-75.87268595,143.4005653,258.9921665,-81.1228379,127.650518,255.962162,-83.7492025
221.6,132.96,265.1067567,-44.4,132.96,289.355468,-86.4,153.96,252.982401,-86.4,111.96,252.982401,-86.4,129.4582774,263.0876249,-56.64857181,125.9582918,261.067638,-68.89874143,132.9582732,265.1076212,-75.89857328,143.4625298,259.0427079,-81.14867954,127.7124715,256.0127039,-83.77604022
221.7,133.02,265.1572622,-44.425,133.02,289.4059735,-86.425,154.02,253.0329065,-86.425,112.02,253.0329065,-86.425,129.5190564,263.1381805,-56.67548842,126.0190909,261.1181941,-68.92563607,133.0190934,265.1581766,-75.92549116,143.5241553,259.0932637,-81.17555431,127.7740975,256.0632509,-83.80284143
221.8,133.08,265.2076842,-44.45,133.08,289.4563955,-86.45,154.08,253.0833286,-86.45,112.08,253.0833286,-86.45,129.5809222,263.1886705,-56.70232769,126.0809603,261.1686851,-68.95245986,133.0809677,265.2086666,-75.95233103,143.5850745,259.143759,-81.20237119,127.8350189,256.1137497,-83.82906338
221.9,133.14,265.2580228,-44.475,133.14,289.5067341,-86.475,154.14,253.1336671,-86.475,112.14,253.1336671,-86.475,129.642752,263.2390322,-56.72855829,126.1427871,261.2190483,-68.97867988,133.1427899,265.2590297,-75.97856052,143.6451768,259.1941188,-81.22859118,127.8951369,256.1641187,-83.85450039
222,133.2,265.3082779,-44.5,133.2,289.5569892,-86.5,154.2,253.1839222,-86.5,112.2,253.1839222,-86.5,129.7039914,263.2892564,-56.75398266,126.2040182,261.2692746,-69.00410096,133.2040136,265.3092571,-76.00398175,143.704592,259.2443416,-81.25401572,127.9545616,256.2143538,-83.87919034
222.1,133.26,265.3584495,-44.525,133.26,289.6071608,-86.525,154.26,253.2340938,-86.525,112.26,253.2340938,-86.525,129.7644436,263.3393813,-56.77864809,126.264459,261.3194016,-69.02876892,133.2644465,265.3593874,-76.02864563,143.7635603,259.2944601,-81.27869203,128.0135535,256.2644828,-83.90332926
