time,AUV5_Error,AUV6_Error,AUV7_Error,AUV8_Error,AUV9_Error
422,0.006883529,0.006613263,0.007107028,0.008731363,0.00800241
422.1,0.007080419,0.006799452,0.007302757,0.008151035,0.007031091
422.2,0.006382583,0.006081344,0.006626987,0.007256347,0.005933001
422.3,0.005112079,0.004776902,0.00540473,0.006371112,0.005045847
422.4,0.00371829,0.003335915,0.004089328,0.00573118,0.004489102
422.5,0.002685542,0.002265309,0.003156889,0.005468933,0.004294226
422.6,0.002389734,0.002032917,0.002907576,0.005526893,0.004345094
422.7,0.002605205,0.002341522,0.003110667,0.005725891,0.004523638
422.8,0.002300925,0.001973593,0.002907793,0.005628677,0.004318134
422.9,0.002745618,0.002360263,0.003319443,0.005813994,0.004481161
423,0.003956888,0.003618027,0.004408526,0.006435421,0.005289219
423.1,0.004991073,0.00470318,0.005368654,0.007043258,0.006134468
423.2,0.005507487,0.005262196,0.005844971,0.007327024,0.006612123
423.3,0.005457265,0.005251508,0.005786477,0.00724437,0.006661422
423.4,0.004906057,0.004733927,0.00526754,0.006837112,0.006301829
423.5,0.004199613,0.004035587,0.004631931,0.006325071,0.005432194
423.6,0.003219145,0.002988849,0.003796282,0.006268385,0.005520986
423.7,0.002496982,0.002019734,0.003179384,0.00702058,0.00683967
423.8,0.00373623,0.003308628,0.004195936,0.008085609,0.007989301
423.9,0.005513112,0.005189837,0.005810285,0.008622206,0.00823738
424,0.00653204,0.006264051,0.006752347,0.008345251,0.007569611
424.1,0.006571021,0.006324068,0.006760953,0.007456618,0.006366629
424.2,0.005830928,0.005571615,0.006028467,0.006399456,0.005199622
424.3,0.004671926,0.004363108,0.004919763,0.005637864,0.004531481
424.4,0.00353304,0.00314671,0.003882682,0.005387479,0.004374428
424.5,0.002802927,0.002359627,0.003274117,0.005441621,0.004409334
424.6,0.002471306,0.002043976,0.003024655,0.00550196,0.004432675
424.7,0.002295882,0.001910489,0.00288858,0.005483917,0.004432638
424.8,0.002206443,0.001842466,0.002800094,0.005439428,0.004448141
424.9,0.002303291,0.001932252,0.002863458,0.005484936,0.004550733
425,0.002650522,0.002260622,0.003167773,0.005682872,0.004766421
425.1,0.003131658,0.002733258,0.003621733,0.0059499,0.005006506
425.2,0.003593225,0.003212204,0.004075886,0.006168376,0.005171671
425.3,0.003906605,0.003557774,0.004394205,0.006257492,0.005235532
425.4,0.003996491,0.003678338,0.004497423,0.006232303,0.005233146
425.5,0.00395862,0.003675011,0.004470283,0.006245992,0.005035456
425.6,0.003465801,0.003189091,0.004017379,0.006505938,0.005662037
425.7,0.002422533,0.002034804,0.00307419,0.006925818,0.006795386
425.8,0.003717471,0.003516939,0.004134145,0.007848892,0.007934454
425.9,0.00613495,0.006042624,0.006394405,0.008874904,0.008695863
426,0.007758439,0.007693685,0.007969575,0.009377038,0.008813429
426.1,0.008227822,0.008157165,0.00842719,0.009220914,0.008363082
426.2,0.007643397,0.007555322,0.007856724,0.008533726,0.007533974
426.3,0.006342034,0.006241545,0.006599709,0.00759297,0.006522083
426.4,0.004806394,0.004658827,0.005143841,0.006699377,0.005501483
426.5,0.003418056,0.003187395,0.003859691,0.005941469,0.004645486
426.6,0.002458737,0.002117854,0.003011807,0.005453759,0.004183953
426.7,0.002083967,0.001670259,0.002697388,0.005286747,0.004140315
426.8,0.002102543,0.001682471,0.002726806,0.005382183,0.004366159
426.9,0.002209815,0.001792814,0.002844397,0.005608394,0.004682645
427,0.00229523,0.001911645,0.002944907,0.005836946,0.004949485
427.1,0.002331929,0.002031903,0.002996015,0.005967854,0.005070156
427.2,0.002308932,0.002152093,0.002982051,0.005949878,0.005019297
427.3,0.002263007,0.002283552,0.002928604,0.005794482,0.004853415
427.4,0.002335975,0.00248539,0.002968193,0.005612559,0.004686311
427.5,0.002606977,0.00276919,0.003194803,0.005608544,0.004409015
427.6,0.00237694,0.002425293,0.003042635,0.006038733,0.005322154
427.7,0.002362391,0.002111046,0.003057381,0.007073811,0.00707314
427.8,0.004004174,0.00373039,0.004485387,0.008301759,0.008417735
427.9,0.005886128,0.005679862,0.006239291,0.009036596,0.008842512
428,0.006972908,0.006830568,0.007267864,0.00900268,0.008349731
428.1,0.007032377,0.006932833,0.007294997,0.00824684,0.007219274
428.2,0.006205179,0.006129914,0.006455046,0.007108375,0.005915968
428.3,0.004859095,0.004768373,0.00512734,0.006071692,0.004963935
428.4,0.003473664,0.003311324,0.003825156,0.005475194,0.004610813
428.5,0.00245258,0.002162649,0.002966279,0.005321195,0.004708984
428.6,0.002227892,0.001850404,0.002855464,0.005414131,0.004803781
428.7,0.003782149,0.003449477,0.004188746,0.006178368,0.005459704
428.8,0.005411589,0.004973169,0.005680749,0.007178377,0.006411071
428.9,0.006319992,0.005688272,0.006530921,0.007829149,0.007117794
429,0.006351857,0.005490825,0.00654695,0.007888046,0.007348844
429.1,0.005619638,0.004610325,0.005847763,0.007396655,0.00706028
429.2,0.004568339,0.003548567,0.004893514,0.006735347,0.006434782
429.3,0.003782637,0.002960654,0.004241705,0.006326365,0.005830622
429.4,0.003665047,0.003173872,0.004196951,0.006301928,0.005535865
429.5,0.004017992,0.003725314,0.004544457,0.006510247,0.005300005
429.6,0.004001424,0.003750218,0.00454631,0.006975277,0.006003395
429.7,0.003781325,0.003572514,0.004339613,0.007762822,0.007443659
429.8,0.004552841,0.00444306,0.005023096,0.008610195,0.008508914
429.9,0.005911004,0.005834979,0.006277086,0.00897731,0.008695344
430,0.006840066,0.006739613,0.007159516,0.008751526,0.008098741
430.1,0.006962794,0.006781291,0.00728222,0.008070017,0.007053191
430.2,0.006348068,0.006057629,0.006701882,0.007232352,0.005990411
430.3,0.005303411,0.004875336,0.005725055,0.006609879,0.005292919
430.4,0.004211595,0.003641286,0.004737883,0.006364063,0.004992914
430.5,0.003498511,0.002861844,0.004171047,0.006427321,0.004918618
430.6,0.00336789,0.002858206,0.004183288,0.006635105,0.004952533
430.7,0.003645935,0.00334173,0.004566007,0.006876851,0.005081065
430.8,0.004109394,0.003928176,0.005083232,0.007156186,0.005374145
430.9,0.004614184,0.00447053,0.005596835,0.007472484,0.005800881
431,0.005077683,0.004920035,0.006041385,0.00777119,0.006235619
431.1,0.005198819,0.005012527,0.006038537,0.007728655,0.00626689
431.2,0.004751559,0.004558832,0.00532622,0.007173858,0.005644312
431.3,0.00491861,0.004790698,0.005222382,0.007128775,0.005646389
431.4,0.005038248,0.004940694,0.005221577,0.007174711,0.005914594
431.5,0.00578911,0.005710683,0.005913642,0.00764178,0.006440577
431.6,0.006654239,0.006593019,0.00673175,0.008406,0.007613953
431.7,0.006803744,0.006741888,0.006852529,0.008979298,0.008746987
431.8,0.006561388,0.006474876,0.006614025,0.00920254,0.009257603
431.9,0.006551965,0.006403726,0.00660864,0.009050849,0.008986933
432,0.006638307,0.006460207,0.006747202,0.008567829,0.008104534
432.1,0.006391497,0.006219081,0.006594758,0.007845961,0.006906904
432.2,0.005653806,0.005484187,0.005969708,0.007083768,0.005770864
432.3,0.004502847,0.004310775,0.00492837,0.006394549,0.004952814
432.4,0.003198552,0.002981659,0.00370776,0.005820816,0.004450197
432.5,0.002390714,0.002204435,0.002888624,0.005454361,0.004170782
432.6,0.002598753,0.002514536,0.002929037,0.005375613,0.004118426
432.7,0.003241167,0.003210896,0.003433158,0.005485627,0.004224723
432.8,0.003780156,0.00376626,0.003911466,0.005649751,0.004411033
432.9,0.004090536,0.004077098,0.004210736,0.005797054,0.004606748
433,0.004126846,0.004090904,0.004292313,0.005899779,0.004733713
433.1,0.003994462,0.003949849,0.004266765,0.005947594,0.004735013
433.2,0.003872002,0.003837945,0.004261943,0.005993653,0.004680264
433.3,0.003841059,0.00379893,0.004294429,0.006082289,0.004665883
433.4,0.003888521,0.003791515,0.004358327,0.006234602,0.004755157
433.5,0.00399792,0.003856993,0.004470259,0.006466193,0.004563877
433.6,0.003747068,0.003597313,0.004275289,0.006941349,0.005334499
433.7,0.00348773,0.003352248,0.004069903,0.007852393,0.006936884
433.8,0.004446079,0.004375077,0.004942843,0.008868589,0.008178117
433.9,0.005984503,0.005938625,0.006370153,0.009380303,0.008546752
434,0.006971679,0.006929317,0.007295189,0.009195783,0.008058199
434.1,0.006984487,0.006937215,0.007277328,0.008340098,0.006921185
434.2,0.005694674,0.005590145,0.005994065,0.006781532,0.005288393
434.3,0.0044717,0.004241649,0.004776354,0.005887067,0.004786236
434.4,0.004530176,0.004179305,0.004765972,0.00627227,0.005746549
434.5,0.005317407,0.004862258,0.005404363,0.006977296,0.006695683
434.6,0.005675087,0.005094881,0.005620475,0.007174351,0.006832336
434.7,0.005206934,0.004504993,0.005116724,0.006828856,0.006274026
434.8,0.004157168,0.003369895,0.004202102,0.006314997,0.005478967
434.9,0.00310014,0.00234517,0.003481846,0.00605231,0.004970799
435,0.002671659,0.002201187,0.003374231,0.006097213,0.004884863
435.1,0.002941773,0.002782774,0.003699656,0.006267414,0.004998216
435.2,0.003377611,0.003332295,0.004043,0.006377173,0.005065269
435.3,0.003599323,0.003527861,0.004159635,0.006359161,0.005032234
435.4,0.003559266,0.003382166,0.004051835,0.006278829,0.004990362
435.5,0.003471643,0.003164708,0.003947285,0.006287371,0.004755611
435.6,0.002955593,0.002508149,0.003535077,0.006620213,0.005462424
435.7,0.002445888,0.001922463,0.00317915,0.007372376,0.006892461
435.8,0.003621669,0.003378292,0.00420769,0.008260292,0.007948827
435.9,0.005328565,0.005228146,0.005768023,0.00869114,0.008122984
436,0.006397236,0.006351289,0.006776032,0.008490924,0.007516518
436.1,0.006568208,0.006532017,0.00694598,0.007831617,0.006489551
436.2,0.005976522,0.005917489,0.006397816,0.007048559,0.005524746
436.3,0.004954923,0.004835476,0.005457665,0.006517287,0.005063531
436.4,0.003958575,0.003738903,0.004569034,0.00640784,0.005146234
436.5,0.003429991,0.003097174,0.004116323,0.006596535,0.005487186
436.6,0.003427269,0.003039237,0.00410423,0.006862418,0.00581582
436.7,0.003688057,0.003311679,0.004312111,0.007060186,0.006025176
436.8,0.003967513,0.003633942,0.004534836,0.007155159,0.00612937
436.9,0.003668304,0.003297228,0.004247871,0.006875086,0.005797502
437,0.003071486,0.002515909,0.003718311,0.006398417,0.005276733
437.1,0.003676885,0.003086337,0.00422969,0.006583511,0.005613017
437.2,0.004837672,0.004291234,0.005287658,0.007244455,0.006510645
437.3,0.005727296,0.005188265,0.006134228,0.007874925,0.007314735
437.4,0.006094389,0.005540736,0.00649653,0.008164365,0.007677062
437.5,0.005906276,0.005330646,0.006331261,0.007953439,0.007122265
437.6,0.004959029,0.00435581,0.005465828,0.00762381,0.00670084
437.7,0.003753825,0.003134542,0.004405403,0.00780258,0.007234012
437.8,0.0041825,0.003812521,0.004807977,0.008555554,0.008076943
437.9,0.005784505,0.005611917,0.006281692,0.009154746,0.008404148
438,0.006905212,0.006808329,0.007346112,0.009161849,0.008022135
438.1,0.00707325,0.007020967,0.007512542,0.008622476,0.007169171
438.2,0.006439249,0.006390179,0.006916691,0.007860658,0.006325086
438.3,0.005425148,0.005329839,0.005968934,0.007290438,0.005921295
438.4,0.004482142,0.004278735,0.00509536,0.00707006,0.00594483
438.5,0.003839408,0.003568332,0.004494872,0.007040103,0.006064516
438.6,0.003452519,0.003237833,0.004111488,0.007009962,0.006063379
438.7,0.003222038,0.003113951,0.003877902,0.00703354,0.006047131
438.8,0.00317911,0.003142305,0.0038423,0.007235471,0.006186937
438.9,0.003399994,0.00340474,0.004067669,0.007597374,0.006496025
439,0.003885773,0.003924577,0.004546505,0.008013089,0.006872689
439.1,0.004479491,0.004537227,0.00512075,0.008361805,0.007176874
439.2,0.004996792,0.005041433,0.005625154,0.008527836,0.007285215
439.3,0.005117471,0.005105019,0.00573628,0.00835446,0.007062801
439.4,0.004321752,0.004002273,0.004900201,0.007518705,0.006127129
439.5,0.004191119,0.003518818,0.004573427,0.00710347,0.005450097
439.6,0.004639422,0.003871048,0.004825688,0.00743748,0.006298557
439.7,0.005486893,0.004837134,0.005568491,0.008444179,0.008104757
439.8,0.007008909,0.006567299,0.007075083,0.009786156,0.009777849
439.9,0.008375769,0.008057536,0.008464068,0.01059769,0.010537731
440,0.008946465,0.008687937,0.009074194,0.010557072,0.010290975
440.1,0.00858775,0.008383017,0.00877504,0.009790364,0.009309642
440.2,0.007481993,0.007320765,0.007749967,0.008608905,0.00793079
440.3,0.005977518,0.005863878,0.006350528,0.007445298,0.006623439
440.4,0.004447129,0.004399011,0.004957258,0.006575282,0.005621838
440.5,0.003288198,0.003260694,0.003947128,0.006131777,0.005047924
440.6,0.002787323,0.002672751,0.003518602,0.006065122,0.004874665
440.7,0.002806427,0.002515915,0.003500868,0.006182154,0.004926146
440.8,0.003022073,0.002527512,0.003668786,0.006371609,0.005092905
440.9,0.003260384,0.002610144,0.00387898,0.006564108,0.005288935
441,0.00345569,0.002706614,0.004053598,0.006706291,0.005429436
441.1,0.003571754,0.002763348,0.004145159,0.00675715,0.005462394
441.2,0.003558141,0.002721864,0.004101333,0.006688755,0.005386099
441.3,0.003387657,0.002557341,0.003896778,0.006524485,0.005245205
441.4,0.003247404,0.002488947,0.003725217,0.006374303,0.005144773
441.5,0.003374641,0.002779634,0.003852102,0.006397157,0.004872655
441.6,0.003269976,0.002751186,0.003826102,0.006758615,0.005558454
441.7,0.003204339,0.00271477,0.003809366,0.007613466,0.007121647
441.8,0.004362017,0.004044398,0.004857465,0.008679981,0.008391063
441.9,0.005974662,0.005758062,0.006360432,0.009316853,0.008812658
442,0.006949845,0.006773011,0.007282052,0.009254404,0.008382695
442.1,0.006973794,0.006802813,0.007281404,0.008587826,0.007386042
442.2,0.006169552,0.005984229,0.006474672,0.007598823,0.006217997
442.3,0.004515175,0.004305329,0.004914522,0.006407913,0.005075411
442.4,0.003433504,0.003228851,0.004017556,0.006041275,0.005041753
442.5,0.004364663,0.00427902,0.004973983,0.006881269,0.006198708
442.6,0.005574316,0.005627521,0.00625413,0.007818762,0.007224879
442.7,0.005913905,0.006075678,0.006706544,0.008101487,0.007442223
442.8,0.005353708,0.005560782,0.006253091,0.007733872,0.006964263
442.9,0.004358429,0.004493876,0.005289636,0.00709697,0.006175229
443,0.003648385,0.003559831,0.004460109,0.006662698,0.005589086
443.1,0.003646245,0.003329643,0.004210664,0.006597484,0.00541811
443.2,0.003994497,0.003592173,0.004381254,0.006731094,0.005458529
443.3,0.004224047,0.003835735,0.004585119,0.006862817,0.005502697
443.4,0.004197039,0.003857798,0.004621819,0.006871682,0.005510303
443.5,0.004125362,0.003844611,0.004626233,0.006935,0.005308199
443.6,0.003789955,0.003509204,0.004380141,0.007301075,0.006021127
443.7,0.003434993,0.003125028,0.004099353,0.008076765,0.007505756
443.8,0.004299453,0.004081006,0.004869469,0.008970288,0.008645907
443.9,0.005758228,0.005613056,0.006194282,0.009401909,0.008920949
444,0.006688975,0.006568063,0.007038894,0.009164003,0.008354073
444.1,0.006763064,0.006647943,0.007059608,0.008365558,0.00722366
444.2,0.006089366,0.005966,0.006364581,0.007352449,0.006003581
444.3,0.005034465,0.004881091,0.005334766,0.006586574,0.0052172
444.4,0.004038593,0.003836689,0.004412305,0.00633044,0.005057501
444.5,0.003587595,0.003354187,0.004037422,0.006497815,0.005339097
444.6,0.003782319,0.003543605,0.004256979,0.00688087,0.005791001
444.7,0.004291095,0.004062105,0.004750899,0.007333225,0.006265695
444.8,0.004807485,0.004591276,0.005241835,0.007735411,0.006693889
444.9,0.005061793,0.004870791,0.005482737,0.007878329,0.006818066
445,0.004666594,0.004527327,0.005133205,0.007378552,0.006334191
445.1,0.004805865,0.00477389,0.005281532,0.007139941,0.006330492
445.2,0.005637017,0.005705563,0.006073656,0.007482238,0.007013725
445.3,0.006485396,0.006621837,0.006887587,0.008030991,0.00779962
445.4,0.0069841,0.007168936,0.00736782,0.008375127,0.008244592
445.5,0.007001395,0.007236117,0.00743741,0.008320064,0.007863961
445.6,0.006093699,0.006358848,0.006644468,0.008007899,0.007417498
445.7,0.004011259,0.004061508,0.0047582,0.007670266,0.007293169
445.8,0.003979615,0.003506547,0.004604916,0.008274195,0.007931627
445.9,0.006091608,0.005528255,0.006423087,0.009153975,0.008587721
446,0.00766326,0.00712355,0.00787383,0.009461985,0.008599723
446.1,0.008067477,0.007547686,0.008243885,0.009026364,0.007949181
446.2,0.007361261,0.006853264,0.007557526,0.00806746,0.006931514
446.3,0.005928604,0.005396525,0.006197965,0.006961265,0.005870246
446.4,0.004372364,0.00377251,0.004787048,0.006191768,0.005165957
446.5,0.003274059,0.002634468,0.003907121,0.005960497,0.004917907
446.6,0.002885062,0.002337064,0.003660664,0.006025329,0.004900048
446.7,0.002904716,0.002484284,0.003642385,0.006110949,0.00489972
446.8,0.003019668,0.00266653,0.003584863,0.006126609,0.004861246
446.9,0.003130092,0.002804776,0.003466238,0.006084312,0.004800183
447,0.003279,0.002963432,0.003412383,0.006056422,0.004761285
447.1,0.003502196,0.003178118,0.0035524,0.006127646,0.004787526
447.2,0.003742665,0.003460058,0.003864474,0.006316814,0.004897352
447.3,0.003973847,0.003764147,0.004247415,0.00660011,0.005079838
447.4,0.004181465,0.00402995,0.004594501,0.00689578,0.005295851
447.5,0.004251763,0.004082057,0.004722145,0.007030142,0.005140684
447.6,0.003314727,0.002897785,0.003877914,0.006819467,0.005538794
447.7,0.003093068,0.002367861,0.003668537,0.007401431,0.007175501
447.8,0.004782582,0.004292231,0.005204522,0.008560837,0.008739176
447.9,0.006644184,0.006323278,0.006977424,0.009304279,0.009389338
448,0.007640419,0.007398794,0.007934583,0.009251053,0.00905529
448.1,0.007556798,0.00731595,0.007829813,0.008464975,0.007981979
448.2,0.006587035,0.006289531,0.006854257,0.007352788,0.006663665
448.3,0.005146636,0.004740302,0.005453997,0.006428949,0.005585544
448.4,0.003731994,0.003141753,0.004150802,0.006044572,0.005055148
448.5,0.002902951,0.002137042,0.003459517,0.006148778,0.005052605
448.6,0.002887539,0.002181854,0.003480302,0.006442158,0.005260933
448.7,0.003166168,0.002595607,0.003719241,0.006666398,0.005427883
448.8,0.00328571,0.002815192,0.003793739,0.006713929,0.005444979
448.9,0.003206176,0.002835847,0.003673619,0.006609845,0.005334845
449,0.0031417,0.002858856,0.003566492,0.00650175,0.005228247
449.1,0.003235681,0.002989087,0.003615242,0.00647132,0.005188058
449.2,0.003472134,0.003198043,0.00380895,0.006516357,0.005252663
449.3,0.00377251,0.003433868,0.004073016,0.006634438,0.005443011
449.4,0.00407692,0.003683194,0.004346871,0.006776264,0.005678463
449.5,0.004372603,0.003942823,0.004621647,0.00690802,0.005556899
449.6,0.004234071,0.003780283,0.004509228,0.00726983,0.00613155
449.7,0.003881975,0.003446262,0.004200499,0.008032602,0.007462592
449.8,0.004548123,0.004272622,0.004835392,0.008932622,0.008533153
449.9,0.00593353,0.005774957,0.00613754,0.009412728,0.008793584
450,0.006903096,0.006773662,0.007055816,0.009271259,0.008266466
450.1,0.006937913,0.006793131,0.007078318,0.008527134,0.007191211
450.2,0.005921499,0.005676407,0.006100616,0.00730225,0.005942837
450.3,0.005330115,0.004933696,0.005574965,0.006933559,0.005942261
450.4,0.00576468,0.005309374,0.006041964,0.007594018,0.006987247
450.5,0.006531927,0.006124678,0.006806278,0.008403599,0.007847387
450.6,0.006849526,0.006516041,0.007062285,0.008639309,0.007884192
450.7,0.006404009,0.006125001,0.006505937,0.008170007,0.007189035
450.8,0.005484847,0.005222143,0.005415083,0.007348473,0.006233587
450.9,0.004697626,0.004417237,0.004398525,0.006731968,0.005622889
451,0.003936281,0.003604883,0.003614227,0.006307141,0.00522066
451.1,0.003019169,0.002625186,0.003280133,0.005976559,0.004852613
451.2,0.003646277,0.003414364,0.004363237,0.006470909,0.005410754
451.3,0.004940932,0.004840206,0.00570771,0.007359307,0.006400017
451.4,0.005882364,0.005817805,0.00658289,0.008045454,0.00713958
451.5,0.006268697,0.006178392,0.006892958,0.00815381,0.007027605
451.6,0.005811632,0.005678631,0.006378558,0.007871338,0.006930641
451.7,0.004671521,0.004443567,0.005217895,0.007768361,0.007397188
451.8,0.004272884,0.004012262,0.004750716,0.008045043,0.007887617
451.9,0.005144725,0.004943419,0.005463263,0.008292758,0.007925415
452,0.006026133,0.005849554,0.00623066,0.008190957,0.007423083
452.1,0.006217712,0.006022929,0.006362809,0.00771656,0.006589378
452.2,0.005669034,0.005423493,0.005810269,0.007102966,0.005819766
452.3,0.004678189,0.004345557,0.004893287,0.006646516,0.005439263
452.4,0.003749536,0.003300228,0.004123845,0.006520474,0.005498638
452.5,0.003393736,0.002896047,0.00391756,0.006640546,0.005773605
452.6,0.003606731,0.003183607,0.004172648,0.006788111,0.006018193
452.7,0.003523951,0.003139264,0.004136178,0.006536383,0.005693885
452.8,0.003264839,0.002921687,0.003887718,0.00599213,0.004877623
452.9,0.003858611,0.003635065,0.004307778,0.005995455,0.004754657
453,0.004744469,0.004551549,0.005029409,0.006509868,0.005359167
453.1,0.005227616,0.004997038,0.005433283,0.006984885,0.005976819
453.2,0.005105681,0.004790178,0.005302914,0.007153807,0.006281892
453.3,0.004512494,0.004069231,0.004729855,0.007044635,0.006244042
453.4,0.003966314,0.003401453,0.004191601,0.006880598,0.006054456
453.5,0.003950133,0.003389953,0.004151556,0.006704188,0.005510012
453.6,0.003943667,0.003449114,0.004133458,0.006812668,0.005849317
453.7,0.003826086,0.003395092,0.004013581,0.007430346,0.007085511
453.8,0.004534105,0.00424821,0.004717878,0.008194622,0.008006177
453.9,0.005685251,0.005492813,0.005849737,0.008480766,0.008069523
454,0.006315777,0.006147941,0.006470185,0.00812865,0.007366432
454.1,0.006143472,0.005961169,0.006301085,0.007344387,0.006293638
454.2,0.005275821,0.00504357,0.005461646,0.006520966,0.005373042
454.3,0.004067864,0.003723114,0.004321445,0.00601806,0.004965466
454.4,0.003023342,0.002481353,0.003379916,0.005937795,0.004995571
454.5,0.002635468,0.0019392,0.003049852,0.006110792,0.005183556
454.6,0.002901567,0.002227813,0.003265119,0.006344538,0.005388765
454.7,0.003439961,0.002842999,0.003699514,0.006552787,0.005581512
454.8,0.004008769,0.003486614,0.004157033,0.006722709,0.005790832
454.9,0.004562103,0.004130182,0.004613999,0.006874787,0.006030454
455,0.005109482,0.00475664,0.005106346,0.00710117,0.006328324
455.1,0.005595759,0.005276455,0.005580925,0.007390066,0.006642805
455.2,0.005761832,0.005435748,0.005760086,0.007512596,0.006735456
455.3,0.004831198,0.004467242,0.004865181,0.006960002,0.006141128
455.4,0.004469912,0.004096938,0.004546131,0.006913087,0.006173614
455.5,0.005302099,0.004996452,0.00539458,0.007460017,0.006545093
455.6,0.005979346,0.005669279,0.006095594,0.008156308,0.007395984
455.7,0.005823817,0.005414305,0.00595231,0.008714422,0.008406378
455.8,0.005347768,0.004917865,0.005545726,0.008818565,0.008719661
455.9,0.005350031,0.005136166,0.005640367,0.008382609,0.008135707
456,0.006221641,0.006219239,0.006526197,0.008090911,0.0074812
456.1,0.006959942,0.00702959,0.007258543,0.007996208,0.007080521
456.2,0.007012542,0.007071027,0.00732256,0.007925113,0.00691649
456.3,0.006409386,0.006415632,0.006759152,0.007759371,0.006797498
456.4,0.00534129,0.005251588,0.005764131,0.007424276,0.006470975
456.5,0.004119492,0.003903672,0.004642877,0.006947615,0.005900639
456.6,0.003186149,0.002838039,0.003785779,0.006510293,0.005306527
456.7,0.002787051,0.002361382,0.003354574,0.006194382,0.004887276
456.8,0.002678229,0.002253459,0.003132752,0.005948416,0.004656408
456.9,0.002602554,0.002217491,0.002932409,0.00571982,0.004539086
457,0.002631542,0.002294246,0.00286388,0.005615662,0.004561185
457.1,0.002899329,0.00258977,0.003082541,0.005713612,0.004747726
457.2,0.003353272,0.003053292,0.00354027,0.005977943,0.00506213
457.3,0.003828886,0.003547323,0.004062705,0.006333412,0.005451721
457.4,0.004238778,0.003989807,0.004534008,0.006650954,0.00581496
457.5,0.00453323,0.004316335,0.004881112,0.006777587,0.005745786
457.6,0.004426875,0.004202097,0.004826437,0.007036299,0.006333444
457.7,0.004004529,0.003711437,0.004430353,0.007668967,0.007545246
457.8,0.003680522,0.003326902,0.004123992,0.008053052,0.008005505
457.9,0.005017594,0.004743665,0.005293706,0.008330789,0.007986316
458,0.006610464,0.006395671,0.006751161,0.008430744,0.007733275
458.1,0.007422834,0.007229473,0.007494335,0.00824973,0.007339687
458.2,0.007280634,0.007079643,0.007334567,0.007810976,0.006845112
458.3,0.006348621,0.006123344,0.006430779,0.007243673,0.006250665
458.4,0.004924858,0.004690434,0.005097038,0.006661828,0.005550256
458.5,0.003496214,0.003199663,0.003837953,0.00625449,0.005050873
458.6,0.002707716,0.002204696,0.003237133,0.006178788,0.004998242
458.7,0.002816377,0.00216089,0.00338107,0.00636892,0.005273916
458.8,0.003234082,0.002551246,0.003737943,0.006613286,0.005587487
458.9,0.003539405,0.002871618,0.003968204,0.006760543,0.005750177
459,0.003676692,0.003043606,0.004028906,0.006756748,0.005678634
459.1,0.003748445,0.003168857,0.004038838,0.00668528,0.005460558
459.2,0.003815056,0.003294194,0.004066726,0.006627484,0.005297038
459.3,0.003979356,0.003465128,0.004213472,0.006685861,0.005360764
459.4,0.004292912,0.003744413,0.004525378,0.006877446,0.00561426
459.5,0.004703711,0.004120715,0.004940501,0.007038499,0.005500799
459.6,0.004647507,0.004065087,0.004910124,0.007350756,0.006096803
459.7,0.004372531,0.003841299,0.004656646,0.008070783,0.00750386
459.8,0.005141916,0.004764803,0.005395644,0.009020901,0.008666624
459.9,0.006562876,0.006301081,0.006752389,0.009597236,0.009014292
460,0.007514337,0.007304283,0.007649696,0.009473711,0.008488173
460.1,0.007610972,0.007414601,0.0076998,0.008749439,0.007401755
460.2,0.006447977,0.006257922,0.006554326,0.007401423,0.005866827
460.3,0.004071983,0.003885779,0.004362834,0.00567801,0.004357775
460.4,0.003880261,0.003736571,0.004324733,0.005945897,0.005382878
460.5,0.005961254,0.005837231,0.006343543,0.007675833,0.007448946
460.6,0.007537452,0.007390114,0.007892088,0.008970658,0.008711741
460.7,0.007834744,0.007671398,0.00821021,0.009197393,0.008801566
460.8,0.006871837,0.006698426,0.007315631,0.008435086,0.007871819
460.9,0.00514804,0.004924544,0.005692299,0.007262109,0.006502175
461,0.003533624,0.003178631,0.004186364,0.006415422,0.005443298
461.1,0.002986416,0.002515656,0.003588462,0.006180232,0.00507943
461.2,0.003427242,0.002994308,0.003840387,0.006307405,0.005139593
461.3,0.003892994,0.003494581,0.004202323,0.006455156,0.005237106
461.4,0.004022823,0.003615548,0.004324924,0.006483764,0.005254546
461.5,0.003941932,0.003493489,0.004288655,0.006401198,0.004913085
461.6,0.003403414,0.002838396,0.003845998,0.006583117,0.005522185
461.7,0.002832067,0.002136282,0.003376574,0.007290013,0.007020318
461.8,0.003792244,0.003428052,0.00425017,0.008227146,0.00819967
461.9,0.005397793,0.005250067,0.005737448,0.008765761,0.00853363
462,0.006378057,0.006311309,0.00665294,0.00861078,0.007990394
462.1,0.006438238,0.006387409,0.006676607,0.007869603,0.006889682
462.2,0.005700667,0.005624626,0.00592315,0.006854281,0.005649348
462.3,0.004534797,0.004401892,0.00477344,0.006017883,0.004758954
462.4,0.003492085,0.003212931,0.003795732,0.005743295,0.004582744
462.5,0.00312817,0.002644339,0.003505748,0.006038381,0.005005681
462.6,0.003473596,0.002847338,0.003870296,0.006598501,0.005627433
462.7,0.003725095,0.003006745,0.004145483,0.006967254,0.005963218
462.8,0.003366512,0.002619062,0.003869329,0.006898423,0.00572935
462.9,0.003789661,0.003251498,0.004264636,0.007149355,0.005928136
463,0.004708447,0.004378732,0.005152792,0.007666557,0.006549204
463.1,0.005396469,0.005210889,0.00587768,0.008062757,0.007085695
463.2,0.005610613,0.005503033,0.006129864,0.008081329,0.007211189
